identifier,,Unnamed: 0,identifier,topic_num,weight,Department,title,identifier1,topic_num1,weight1,Department1,title1,source,target
f3086393,78665,78666,f3086393,topic17,0.000597,Comparative Literature,Problems at Work: Spatial Tensions in Modern Workspaces,f3sn06x2,topic17,0.000376,English,The Female Complaint and the Elizabethan Literary Profession,18,1409
f30863df,86584,86585,f30863df,topic25,0.002896312135,History,Defensores de la Patria: Mexico's Army and the Nineteenth-Century Creation of the Mexican Nation,f3pc30kj,topic25,0.027913013339999997,Physics,A search for the pair production of scalar top quarks in hadronic final states with the CMS detector,19,1219
f30863df,88595,88596,f30863df,topic7,0.003715755412,History,Defensores de la Patria: Mexico's Army and the Nineteenth-Century Creation of the Mexican Nation,f3zp4410,topic7,0.02056466535,Geography,"Dracunculiasis: The Endgame, Proximity, and Risk",19,1711
f30863df,85089,85090,f30863df,topic19,0.059673680820000005,History,Defensores de la Patria: Mexico's Army and the Nineteenth-Century Creation of the Mexican Nation,f3mp51gv,topic19,0.0005110000000000001,Linguistics,Marking the Unexpected: Evidence from Navajo to Support a Metadiscourse Domain,19,1119
f30863df,85224,85225,f30863df,topic19,0.059673680820000005,History,Defensores de la Patria: Mexico's Army and the Nineteenth-Century Creation of the Mexican Nation,f3qz2858,topic19,0.001183078283,Mathematics,Poincare inequalities under gauge transformations,19,1310
f30863df,88101,88102,f30863df,topic7,0.003715755412,History,Defensores de la Patria: Mexico's Army and the Nineteenth-Century Creation of the Mexican Nation,f3np22jb,topic7,0.119004885,Geological Sciences,"Stratigraphy, structure, and geochronology of the Abanico Formation in the Principal Cordillera, central Chile: Evidence of protracted volcanism and implications for Andean tectonics",19,1175
f30863fw,91716,91717,f30863fw,topic25,0.001760554198,Geography,"A Search for New Physics in Events with Oppositely Charged Dileptons, Jets, and Missing Transverse Energy in Proton-Proton Collisions at 7 TeV Center of Mass Energy",f3m61hdd,topic25,0.061306720999999995,Chemical Engineering,Discovery of disease-associated antibody biomarkers and their binding targets using bacterial displayed peptide libraries,20,1086
f30863fw,90931,90932,f30863fw,topic25,0.001760554198,Geography,"A Search for New Physics in Events with Oppositely Charged Dileptons, Jets, and Missing Transverse Energy in Proton-Proton Collisions at 7 TeV Center of Mass Energy",f3319t3r,topic25,0.1429633209,Electrical and Computer Engineering,ASIC-enabled High Resolution Optical Time Domain Reflectometer,20,186
f30863fw,89602,89603,f30863fw,topic17,0.000453,Geography,"A Search for New Physics in Events with Oppositely Charged Dileptons, Jets, and Missing Transverse Energy in Proton-Proton Collisions at 7 TeV Center of Mass Energy",f3zw1hwp,topic17,0.00039,Psychology,Repeated low-dose methamphetamine produces dynamic neuroadaptations in the mouse nucleus accumbens and prefrontal cortex,20,1726
f30863fw,93511,93512,f30863fw,topic7,0.002258661526,Geography,"A Search for New Physics in Events with Oppositely Charged Dileptons, Jets, and Missing Transverse Energy in Proton-Proton Collisions at 7 TeV Center of Mass Energy",f3rj4gk2,topic7,0.09287025574999999,Economics,Macroeconomic Implications of Changes in the Composition of the Labor Force,20,1346
f30863fw,93846,93847,f30863fw,topic7,0.002258661526,Geography,"A Search for New Physics in Events with Oppositely Charged Dileptons, Jets, and Missing Transverse Energy in Proton-Proton Collisions at 7 TeV Center of Mass Energy",f3zp442f,topic7,0.06591935067,"Molecular, Cellular and Developmental Biology",The Role of Outer-Membrane Receptor Binding in Contact-Dependent Growth Inhibition Systems,20,1712
f30863gb,97923,97924,f30863gb,topic7,0.01888693814,Chemistry and Biochemistry,The isolation and post-assembly modification of acyl peptidic siderophores,f3rv0kt1,topic7,0.0019315812710000001,Latin American and Iberian Studies,"Infectious Imperialism: Race, Syphilis, and Human Experimentation in Guatemala City, 1946-1948",21,1362
f30863gb,97113,97114,f30863gb,topic7,0.01888693814,Chemistry and Biochemistry,The isolation and post-assembly modification of acyl peptidic siderophores,f3862dc0,topic7,0.017104875930000003,Physics,Imaging and controlling spins in semiconductors and ferromagnets,21,489
f30863gb,97987,97988,f30863gb,topic7,0.01888693814,Chemistry and Biochemistry,The isolation and post-assembly modification of acyl peptidic siderophores,f3sx6bck,topic7,0.1611465498,Psychological and Brain Sciences,Individual and Strategy Differences in Allocentric-Heading Recall and its Neural Basis,21,1429
f30863gb,97061,97062,f30863gb,topic7,0.01888693814,Chemistry and Biochemistry,The isolation and post-assembly modification of acyl peptidic siderophores,f3765cf9,topic7,0.053871821779999995,Global and International Studies,"The ""Facade of Inclusivity"": Post-Conflict Democracy in Rwanda",21,431
f30863gb,96624,96625,f30863gb,topic3,0.09779365603,Chemistry and Biochemistry,The isolation and post-assembly modification of acyl peptidic siderophores,f3kp803b,topic3,0.6030836197999999,Chemical Engineering,"High-Affinity, Stable Peptide Ligands Engineered from a Kalata B1 Knottin Library",21,1058
f30863hs,101585,101586,f30863hs,topic25,0.027913013339999997,Mechanical Engineering,Reachability and Real-Time Actuation Strategies for the Active SLIP Model,f3qn64v0,topic25,0.01207139612,Spanish and Portuguese,Roberto Bolano: The Narrative Esthetics of a Personal Ethic,22,1291
f30863hs,102076,102077,f30863hs,topic26,0.000242,Mechanical Engineering,Reachability and Real-Time Actuation Strategies for the Active SLIP Model,f37m0613,topic26,0.08631649632999999,Mathematics,Quadratic Convexity and Sums of Squares,22,455
f30863hs,98783,98784,f30863hs,topic17,0.000273,Mechanical Engineering,Reachability and Real-Time Actuation Strategies for the Active SLIP Model,f3bc3wrf,topic17,0.000178,Film and Media Studies,Equality in the Shadows: Uncovering the Utopian Dimension of Palestinian Film and Media,22,623
f30863hs,103579,103580,f30863hs,topic7,0.01210189302,Mechanical Engineering,Reachability and Real-Time Actuation Strategies for the Active SLIP Model,f3r20zhm,topic7,0.07827204452,Education,Embedding Threshold Concepts in a Large Lecture Course: An Examination of Uptake of Disciplinary Actions,22,1314
f30863hs,102538,102539,f30863hs,topic7,0.01210189302,Mechanical Engineering,Reachability and Real-Time Actuation Strategies for the Active SLIP Model,f3348hjh,topic7,0.04444395875,Geography,Harvesting Geospatial Intelligence from Geotagged Social Media Data : A New Type of Early Warning System against North Korea,22,192
f30c4spk,107021,107022,f30c4spk,topic25,0.002119446158,Sociology,"The Art of War: Instability, Insecurity, and the Invention of Traditions in Northern Ireland's Political Wall Murals, 1981--1998",f3qc01mk,topic25,0.0010277723949999999,Chemistry,Kallikrein-7 as a template for the rational design of enhanced Abeta selectivity,23,1275
f30c4spk,107167,107168,f30c4spk,topic25,0.002119446158,Sociology,"The Art of War: Instability, Insecurity, and the Invention of Traditions in Northern Ireland's Political Wall Murals, 1981--1998",f3t72fkd,topic25,0.000982,English,Nineteenth-century playground: Imagining the past in contemporary middlebrow culture,23,1447
f30c4spk,106501,106502,f30c4spk,topic25,0.002119446158,Sociology,"The Art of War: Instability, Insecurity, and the Invention of Traditions in Northern Ireland's Political Wall Murals, 1981--1998",f3cc0xwt,topic25,0.06631517070000001,Economics,Responses to Institutional Constraints,23,684
f30c4spk,107711,107712,f30c4spk,topic7,0.0027190935100000002,Sociology,"The Art of War: Instability, Insecurity, and the Invention of Traditions in Northern Ireland's Political Wall Murals, 1981--1998",f3319t29,topic7,0.056067609299999994,Chemistry and Biochemistry,Exciton Diffusion Length in Solution-Processed Small Molecules,23,185
f30c4spk,105950,105951,f30c4spk,topic25,0.002119446158,Sociology,"The Art of War: Instability, Insecurity, and the Invention of Traditions in Northern Ireland's Political Wall Murals, 1981--1998",f30v89zq,topic25,0.11479828019999999,Materials,Understanding Relationships Between Morphology and Charge Transfer States in Organic Photovoltaics,23,55
f30c4sq1,111845,111846,f30c4sq1,topic7,0.0977452768,Chemistry,"Tunable and responsive neurofilament hydrogel networks - A study of composition and salt-dependent behavior using synchrotron X-ray scattering, optical microscopy, and rheology",f3hx19v2,topic7,0.1183712048,"Counseling, Clinical and School Psychology",Reducing Disruptive Behavior of Siblings of Children with Autism Spectrum Disorder during Treatment Sessions,24,955
f30c4sq1,110919,110920,f30c4sq1,topic3,0.026524069959999997,Chemistry,"Tunable and responsive neurofilament hydrogel networks - A study of composition and salt-dependent behavior using synchrotron X-ray scattering, optical microscopy, and rheology",f3jq0z4c,topic3,0.08798880892000001,Chemistry,"Correlating optical and physical properties of few-atom, fluorescent silver clusters",24,1004
f30c4sq1,111779,111780,f30c4sq1,topic7,0.0977452768,Chemistry,"Tunable and responsive neurofilament hydrogel networks - A study of composition and salt-dependent behavior using synchrotron X-ray scattering, optical microscopy, and rheology",f3gq6vx3,topic7,0.2357784621,Spanish and Portuguese,Dramatic Impact: An exploration of the relationship between drama and affect in foreign language Spanish,24,887
f30c4sq1,112501,112502,f30c4sq1,topic7,0.0977452768,Chemistry,"Tunable and responsive neurofilament hydrogel networks - A study of composition and salt-dependent behavior using synchrotron X-ray scattering, optical microscopy, and rheology",f3xw4gr9,topic7,0.07014311777000001,Economics,"On Taxes, TFP, and Computation",24,1666
f30c4sq1,111993,111994,f30c4sq1,topic7,0.0977452768,Chemistry,"Tunable and responsive neurofilament hydrogel networks - A study of composition and salt-dependent behavior using synchrotron X-ray scattering, optical microscopy, and rheology",f3ms3qp3,topic7,0.01510293189,Electrical and Computer Engineering,1.55 microm Indium Gallium Arsenide THz Synchronized Photoconductive Switch Array,24,1121
f30c4srg,113790,113791,f30c4srg,topic25,0.1521299675,Electrical and Computer Engineering,"Labeling Large Scale Image Datasets: Exploring Priors, Semantics and Scalability",f3qr4v7w,topic25,0.01578637839,Psychology,Decoding human sensorimotor transformations for goal-directed movement,25,1296
f30c4srg,114156,114157,f30c4srg,topic25,0.1521299675,Electrical and Computer Engineering,"Labeling Large Scale Image Datasets: Exploring Priors, Semantics and Scalability",f3zp44b1,topic25,0.05028885148,Chemical Engineering,First-principles modeling of catalysts: novel algorithms and reaction mechanisms,25,1718
f30c4srg,113059,113060,f30c4srg,topic25,0.1521299675,Electrical and Computer Engineering,"Labeling Large Scale Image Datasets: Exploring Priors, Semantics and Scalability",f37p8wgx,topic25,0.002165922686,Political Science,Targets of reputational attributions in foreign policy: A cognitive psychological approach,25,461
f30c4srg,115783,115784,f30c4srg,topic7,0.001471694356,Electrical and Computer Engineering,"Labeling Large Scale Image Datasets: Exploring Priors, Semantics and Scalability",f3pk0d9v,topic7,0.044602065360000005,East Asian Languages and Cultures,The bei-construction in Contemporary Mandarin: Function and Pedagogical Implications,25,1228
f30c4srg,113727,113728,f30c4srg,topic25,0.1521299675,Electrical and Computer Engineering,"Labeling Large Scale Image Datasets: Exploring Priors, Semantics and Scalability",f3pk0d35,topic25,0.2780405458,Computer Science,Interaction Methods for Large Scale Graph Visualization Systems --- Using Manipulation to Aid Discovery,25,1225
f30c4sw8,117944,117945,f30c4sw8,topic25,0.07909952332,Education,Course Management System Interaction Analysis: A Study of Current Adopters of an Established Course Management System,f3c24tjh,topic25,0.2082775634,Chemical Engineering,Dynamic nuclear polarization instrumentation and methodology for generating high signal sensitivity and signal contrast,26,665
f30c4sw8,117213,117214,f30c4sw8,topic17,0.058693504570000006,Education,Course Management System Interaction Analysis: A Study of Current Adopters of an Established Course Management System,f3s46q1q,topic17,0.000336,Political Science,Ruling in Ancient Greece and India: A Historical-Comparative Approach to Political Philosophy,26,1381
f30c4sw8,119736,119737,f30c4sw8,topic7,0.10540145779999999,Education,Course Management System Interaction Analysis: A Study of Current Adopters of an Established Course Management System,f3ht2mg6,topic7,0.001497787455,Theater and Dance,The Spyglass of the Demon Optician : Uncanny Perception in the Drama of Maeterlinck and Strindberg,26,951
f30c4sw8,118160,118161,f30c4sw8,topic25,0.07909952332,Education,Course Management System Interaction Analysis: A Study of Current Adopters of an Established Course Management System,f3h70csq,topic25,0.01534543354,Comparative Literature,Biotechnical Ecologies: Urban Practice and Play in Buenos Aires and Los Angeles,26,913
f30c4sw8,118092,118093,f30c4sw8,topic25,0.07909952332,Education,Course Management System Interaction Analysis: A Study of Current Adopters of an Established Course Management System,f3ft8j50,topic25,0.24040871940000003,Computer Science,Efficient Parallel Optimizations for All Pairs Similarity Search,26,833
f30c4sxq,122019,122020,f30c4sxq,topic25,0.001084179866,History,"The South is All to Me Now: Caroline Howard Gilman, Southern Womanhood and Transregional Identity",f3v40scc,topic25,0.06597217612,Spanish and Portuguese,"Quantifying Speech Rhythms : Perception and Production Data in the Case of Spanish, Portuguese, and English",27,1504
f30c4sxq,122577,122578,f30c4sxq,topic7,0.001390923013,History,"The South is All to Me Now: Caroline Howard Gilman, Southern Womanhood and Transregional Identity",f35d8ps3,topic7,0.1493914162,"Ecology, Evolution and Marine Biology","Reproductive strategy, sexual signals, stress and immunity in two blackbird species: Relating variation in immune function to life-history strategies",27,323
f30c4sxq,121112,121113,f30c4sxq,topic25,0.001084179866,History,"The South is All to Me Now: Caroline Howard Gilman, Southern Womanhood and Transregional Identity",f37s7krf,topic25,0.01897580418,Electrical and Computer Engineering,Indium Phosphide Heterojunction Bipolar Transistors with Emitter Regrowth by Molecular Beam Epitaxy,27,466
f30c4sxq,122913,122914,f30c4sxq,topic7,0.001390923013,History,"The South is All to Me Now: Caroline Howard Gilman, Southern Womanhood and Transregional Identity",f3cf9n1d,topic7,0.1584819407,"Ecology, Evolution and Marine Biology",Genetic diversity and its relationship to host-specificity of a trematode parasite (Acanthoparyphium spinulosum),27,685
f30c4sxq,122024,122025,f30c4sxq,topic25,0.001084179866,History,"The South is All to Me Now: Caroline Howard Gilman, Southern Womanhood and Transregional Identity",f3v69grp,topic25,0.008818213492,History,"Muslim-Zoroastrian Relations and Religious Violence in Early Islamic Discourse, 600-1100 C.E",27,1509
f30c4sz5,128671,128672,f30c4sz5,topic7,0.006783260512,Sociology,"The 51%: Gender, Feminism, and Culture in the Occupy Wall Street Movement",f3sb43qj,topic7,0.030970443619999996,"Molecular, Cellular and Developmental Biology",Molecular Studies of Neurodegenerative Tauopathies in Animal and Cellular Models,28,1392
f30c4sz5,128936,128937,f30c4sz5,topic7,0.006783260512,Sociology,"The 51%: Gender, Feminism, and Culture in the Occupy Wall Street Movement",f3z31wtd,topic7,0.0007059999999999999,Electrical and Computer Engineering,Automated Design of Optimal Medium Access Control Protocols for Wireless Networking,28,1681
f30c4sz5,125631,125632,f30c4sz5,topic19,0.0242923612,Sociology,"The 51%: Gender, Feminism, and Culture in the Occupy Wall Street Movement",f3tb14wc,topic19,0.000273,Chemical Engineering,Fundamental Investigations of Phase Separation in Multiphase Fluids,28,1451
f30c4sz5,125974,125975,f30c4sz5,topic25,0.000595,Sociology,"The 51%: Gender, Feminism, and Culture in the Occupy Wall Street Movement",f31j97qb,topic25,0.007666482559,Sociology,Reciprocity at the Core: Centralized and Reticulate Infrastructures in the Movements for and against Same-Sex Marriage,28,95
f30c4sz5,124403,124404,f30c4sz5,topic17,0.06336699271,Sociology,"The 51%: Gender, Feminism, and Culture in the Occupy Wall Street Movement",f3nz85vn,topic17,0.000276,Feminist Studies,"No Effort, No Entry : Vestimentary Systems in ""Africa's Gay Capital""",28,1192
f30c4vk2,132030,132031,f30c4vk2,topic25,0.001289403021,"Ecology, Evolution and Marine Biology",Resource Availability Drives Large Differences in the Fine-Scale Spatial Pattern of Parrotfish Herbivory on a Coral Reef,f3nc5z56,topic25,0.2417844825,Mechanical Engineering,Secure Control Systems: A Control-Theoretic Approach to Cyber-Physical Security,29,1155
